"class","cap.diameter","does.bruise.or.bleed","stem.height"
0,3.97,0,5.72
0,4.28,0,6.19
0,4.39,0,5.84
0,4.05,0,5.65
0,4.32,0,5.87
0,4.31,0,5.93
0,3.79,0,5.66
0,4.66,0,6.2
0,3.96,0,5.72
0,5.1,0,6.25
0,5.3,0,6.2
0,4.85,0,6.26
0,5.18,0,6.71
0,4.68,0,6.61
0,5.39,0,6.45
0,4.41,0,6.12
0,5.11,0,5.57
0,5.18,0,5.72
0,3.79,0,6.12
0,4.52,0,6.25
0,4.83,0,5.84
0,4.96,0,5.8
0,4.07,0,5.9
0,4.35,0,5.94
0,4.41,0,5.83
0,4.06,0,5.94
0,4.06,0,5.48
0,4.75,0,6.27
0,5.2,0,6.08
0,5.42,0,6.42
0,5.11,0,6.4
0,4.76,0,5.64
0,4.49,0,6.06
0,4.74,0,6.14
0,4.82,0,6.17
0,4.57,0,6.2
0,5.03,0,6.7
0,5.06,0,6.19
0,4.43,0,6.08
0,4.98,0,6.16
0,4.93,0,6.15
0,4.76,0,6.33
0,4.63,0,6.69
0,4.62,0,5.7
0,4.68,0,6.16
0,4.99,0,6.35
0,3.47,0,5.24
0,3.57,0,6.07
0,4.45,0,5.86
0,3.75,0,5.59
0,4.21,0,6.16
0,4.57,0,6.18
0,4.74,0,6.3
0,4.8,0,6.29
0,5.11,0,6.25
0,4.46,0,6
0,4.03,0,5.53
0,4.65,0,5.45
0,5.16,0,5.89
0,4.26,0,5.6
0,4.96,0,6.38
0,4.55,0,5.83
0,4.59,0,6.07
0,3.72,0,6.06
0,4.34,0,5.66
0,4.57,0,5.93
0,4.1,0,5.69
0,4,0,6.25
0,4.52,0,5.9
0,4.66,0,6.16
0,5.13,0,5.87
0,5.03,0,5.99
0,4.8,0,6.45
0,3.84,0,5.65
0,3.61,0,6.02
0,3.2,0,5.24
0,4.79,0,5.81
0,5.05,0,6.15
0,4.77,0,5.85
0,4.49,0,6.08
0,4.22,0,6.24
0,4.86,0,5.67
0,4.68,0,6.26
0,5.4,0,6.63
0,5,0,5.98
0,4.31,0,5.49
0,4.23,0,6.16
0,2.83,0,5.04
0,4.38,0,6.19
0,4.41,0,5.85
0,3.59,0,5.44
0,4.61,0,6.27
0,4.77,0,6.17
0,4.25,0,5.44
0,4.9,0,6.2
0,4.97,0,6.18
0,4.18,0,6.32
0,4.72,0,6.35
0,4.34,0,5.61
0,4.68,0,5.98
0,4.22,0,6.11
0,3.54,0,5.81
0,3.8,0,5.81
0,4.26,0,5.73
0,4.42,0,5.66
0,4.92,0,6.16
0,4.43,0,6.39
0,4.93,0,6.45
0,5.04,0,6.4
0,4.59,0,6.2
0,4.75,0,6.22
0,3.94,0,5.6
0,4.71,0,6.15
0,2.57,0,3.46
0,1.78,0,2.97
0,2.26,0,3.01
0,3.04,0,3.29
0,3.08,0,2.83
0,3.26,0,3.12
0,3.09,0,3.49
0,2.03,0,2.75
0,2.5,0,3.22
0,2.22,0,2.52
0,2.81,0,3.33
0,2.21,0,3.2
0,2.07,0,2.89
0,2.56,0,3.3
0,2.07,0,2.62
0,2.44,0,3.46
0,1.95,0,2.33
0,1.87,0,3.35
0,2.27,0,2.91
0,2.8,0,2.82
0,2.4,0,2.92
0,2.46,0,2.88
0,0.78,0,1.98
0,2.51,0,2.59
0,2.62,0,2.98
0,2.47,0,3.11
0,2.71,0,3.23
0,2.23,0,3.29
0,2.71,0,3.63
0,2.94,0,2.9
0,1.81,0,3.01
0,2.83,0,3.06
0,3.06,0,2.97
0,2.14,0,2.76
0,2.24,0,2.79
0,2.07,0,2.93
0,2.57,0,2.71
0,2.61,0,2.76
0,2.38,0,2.77
0,2.97,0,2.78
0,2.18,0,2.95
0,2.75,0,2.97
0,2.58,0,3.17
0,3.13,0,3.23
0,2.17,0,2.78
0,2.14,0,3.13
0,2.78,0,2.85
0,2.63,0,3.33
0,2.36,0,2.77
0,2.48,0,3.13
0,2.57,0,2.81
0,2.74,0,2.51
0,3.1,0,3.07
0,3.27,0,2.86
0,2.69,0,3.09
0,2.82,0,3.51
0,2.78,0,3.47
0,2.08,0,2.9
0,2.81,0,3.17
0,2.81,0,2.69
0,2.86,0,3.42
0,1.79,0,2.95
0,2.2,0,2.83
0,2.58,0,3.03
0,2.37,0,2.82
0,1.57,0,2.66
0,2.58,0,2.9
0,2.17,0,3.42
0,2.03,0,2.63
0,2.54,0,2.99
0,1.87,0,3.47
0,2.97,0,3.87
0,3.16,0,3.42
0,2.59,0,2.8
0,1.89,0,2.27
0,1.51,0,2.66
0,2.2,0,2.65
0,2.31,0,3.2
0,2.33,0,2.72
0,2.2,0,3.03
0,3.34,0,3.45
0,3.44,0,2.82
0,2.61,0,3.09
0,2.61,0,3.82
0,2.37,0,2.75
0,3.04,0,3.19
0,2.45,0,2.53
0,2.59,0,2.67
0,2.09,0,2.91
0,4.04,0,3.48
0,2.4,0,3.2
0,2.71,0,3.57
0,2.17,0,2.92
0,2.51,0,3.3
0,2.91,0,3
0,1.68,0,2.03
0,2.63,0,3.19
0,3.08,0,3.02
0,3.14,0,3.19
0,2.14,0,2.57
0,2.07,0,2.49
0,1.99,0,3.02
0,2.4,0,3.11
0,3.14,0,3.18
0,2.07,0,3.3
0,2.42,0,3.03
0,3.33,0,3.04
0,2.24,0,3.22
0,2.56,0,2.82
0,2.35,0,2.99
0,3.7,0,4.07
0,3.13,0,3.56
0,3.14,0,3.04
0,2.64,0,3.23
0,2.88,0,3.26
0,2.8,0,3.06
0,1.94,0,2.78
0,2.88,0,3.07
0,2.68,0,3.37
0,1.86,0,2.65
0,2.78,0,2.93
0,2.27,0,2.87
0,3.08,0,2.44
0,1.71,0,2.81
0,2.42,0,3.22
0,1.55,0,3.06
0,2.16,0,3.15
0,2.53,0,2.91
0,3.06,0,2.91
0,1.98,0,2.46
0,2.3,0,2.83
0,3.12,0,3.91
0,2.61,0,2.46
0,2.94,0,2.88
0,2.28,0,2.71
0,2.99,0,3.24
0,2.78,0,2.99
0,1.8,0,3.07
0,2.13,0,3.03
0,2.79,0,2.89
0,2.32,0,2.56
0,2.52,0,3.44
0,2.07,0,2.86
0,1.81,0,3.07
0,1.66,0,2.7
0,2.31,0,2.69
0,2.4,0,3.01
0,2.51,0,3.43
0,2.42,0,2.92
0,2.9,0,2.86
0,2.61,0,2.63
0,2.41,0,3.11
0,2.5,0,3.51
0,1.51,0,2.61
0,3.16,0,3
0,1.26,0,2.28
0,2.21,0,2.83
0,2.37,0,2.63
0,2.87,0,3.31
0,2.29,0,2.85
0,2.73,0,3.07
0,2.91,0,2.89
0,2.16,0,2.59
0,1.64,0,2.51
0,3.43,0,3.43
0,2.01,0,2.88
0,1.92,0,2.57
0,2.64,0,3.46
0,2.64,0,3.21
0,2.6,0,3.33
0,2.77,0,2.92
0,2.55,0,2.68
0,2.66,0,3.3
0,2.12,0,2.87
0,2.13,0,2.57
0,2.08,0,3.31
0,2.78,0,3.39
0,2.51,0,2.73
0,2.15,0,2.54
0,2.59,0,2.46
0,3.51,0,3.61
0,2.92,0,3.59
0,2.67,0,3.08
0,2.57,0,3.26
0,2.9,0,3.02
0,3.01,0,3.06
0,2.38,0,3.08
0,3.2,0,3.63
0,2.15,0,2.97
0,2.69,0,2.83
0,2.18,0,3.43
0,1.83,0,3.31
0,2.46,0,2.6
0,1.84,0,2.48
0,2.56,0,2.83
0,2.87,0,3.41
0,2.61,0,3.18
0,3.16,0,3.54
0,2.22,0,3.04
0,3.59,0,3.84
0,2.72,0,2.73
0,3.28,0,3.63
0,2.38,0,3
0,1.86,0,3.1
0,1.15,0,2.56
0,2.33,0,2.87
0,1.97,0,2.76
0,3.23,0,3.23
0,2.08,0,2.93
0,2.13,0,2.67
0,2.22,0,3.07
0,2.57,0,3.23
0,3.24,0,3.36
0,2.68,0,2.92
0,2.74,0,3.1
0,1.82,0,2.99
0,2.48,0,3.07
0,2.05,0,2.73
0,2.87,0,2.76
0,2.46,0,3.12
0,2.8,0,3.23
0,2.87,0,3.17
0,1.27,0,2.5
0,2.99,0,3.04
0,2.55,0,2.84
0,2.56,0,2.92
0,3.08,0,3.43
0,2.36,0,2.81
0,2.23,0,2.61
0,2.11,0,3.23
0,2.11,0,2.61
0,2.84,0,3.44
0,2.96,0,2.79
0,3.02,0,3.23
0,2.39,0,2.99
0,2.78,0,2.95
0,2.26,0,2.88
0,2.36,0,3.16
0,2.64,0,3.04
0,2,0,3.17
0,2.23,0,2.79
0,2.09,0,3.34
0,2.13,0,2.78
0,3.13,0,3.09
0,2.25,0,3.31
0,1.74,0,2.96
0,1.84,0,2.84
0,2.68,0,2.94
0,2.15,0,2.88
0,1.81,0,2.29
0,3.1,0,2.89
0,2.26,0,3.41
0,2.7,0,3.17
0,2.68,0,3.11
0,2.52,0,3.91
0,2.29,0,2.9
0,2.03,0,2.82
0,2.62,0,3.15
0,2.16,0,2.64
0,3,0,2.97
0,2.65,0,3.07
0,2.02,0,2.53
0,2.65,0,3.12
0,2.91,0,3.26
0,2.57,0,2.92
0,2.61,0,3.12
0,2.43,0,2.77
0,2.08,0,2.37
0,3.03,0,3.14
0,1.92,0,3.07
0,3.27,0,3.78
0,3.3,0,4.1
0,3.76,0,3.5
0,2.74,0,2.97
0,2.99,0,3.3
0,2.31,0,2.76
0,2.82,0,3.26
0,2.63,0,2.7
0,2.87,0,3.14
0,2.77,0,3.14
0,2.21,0,2.28
0,2.65,0,3.11
0,1.77,0,2.58
0,2.46,0,3.22
0,2.44,0,3.47
0,2.85,0,3.18
0,2.42,0,3.22
0,2.52,0,2.82
0,2.34,0,3.1
0,2.63,0,2.95
0,1.62,0,3.07
0,2.53,0,2.82
0,2.41,0,3.22
0,1.8,0,2.67
0,3,0,3.51
0,2.11,0,3.07
0,2.99,0,3.16
0,3.75,0,3.48
0,2.81,0,3.26
0,2.27,0,3.26
0,2.59,0,2.91
0,3.51,0,3.55
0,2.01,0,3.21
0,1.95,0,2.67
0,2.45,0,2.84
0,2.5,0,3.15
0,2.25,0,3.07
0,3.01,0,3.6
0,2.55,0,3.05
0,1.64,0,2.7
0,2.51,0,3.23
0,1.5,0,2.57
0,3.37,0,2.89
0,2.44,0,2.9
0,2.79,0,3.51
0,1.71,0,2.98
0,2.73,0,3.34
0,3.45,0,3.38
0,2.42,0,2.7
0,2.99,0,3.24
0,2.92,0,3.16
0,2.76,0,2.62
0,2.12,0,3.04
0,2.87,0,3.11
0,1.51,0,2.54
0,2.69,0,3.15
0,2.66,0,3.11
0,2.57,0,3.21
0,2.77,0,3.09
0,2.05,0,3.28
0,2.83,0,2.92
0,3.03,0,2.8
0,1.78,0,3.09
0,2.64,0,3.55
0,2.56,0,2.74
0,2.65,0,2.92
0,2.29,0,3.02
0,2.04,0,3.03
0,1.83,0,2.61
0,2.19,0,2.96
0,2.51,0,3.14
0,3.33,0,3.46
0,2.95,0,3.66
0,2.3,0,2.67
0,2.16,0,2.87
0,2.57,0,2.72
0,2.61,0,3.08
0,2.46,0,3.39
0,2.69,0,3.5
0,2.52,0,3.27
0,2.76,0,3.32
0,3.27,0,3.22
0,3.14,0,3.26
0,6.13,0,9.09
0,5.38,0,6.79
0,4.52,0,6.22
0,6.01,0,6.48
0,5.25,0,5.9
0,5.82,0,5.68
0,6.19,0,7.76
0,4.97,0,5.17
0,6.43,0,7.72
0,5.55,0,7.92
0,5.49,0,8.39
0,4.97,0,7.47
0,5.33,0,7.18
0,5.67,0,6.76
0,6.66,0,7.91
0,4.9,0,6.74
0,5.53,0,6.58
0,4.61,0,6.88
0,5.04,0,6.19
0,5.75,0,7.74
0,5.54,0,6.22
0,4.93,0,5.24
0,5.29,0,5.15
0,5.29,0,5.8
0,4.74,0,6.65
0,5.27,0,7.08
0,5.63,0,6.79
0,5.67,0,6.86
0,5.43,0,7.32
0,6.08,0,7.17
0,5.61,0,8.32
0,5.49,0,7.57
0,4.49,0,6.08
0,6.09,0,8.73
0,5.15,0,4.43
0,5.73,0,7.21
0,5.45,0,7.12
0,5.8,0,6.9
0,5.4,0,6.38
0,5.39,0,5.57
0,5.74,0,6.22
0,6.44,0,9.05
0,5.37,0,7.37
0,4.7,0,4.38
0,5.51,0,7.2
0,5.38,0,7
0,5.17,0,5.97
0,5.2,0,7.66
0,5.22,0,8.97
0,5.17,0,6.9
0,4.57,0,5.93
0,6.2,0,7.68
0,6.12,0,7.71
0,4.93,0,5.01
0,5.52,0,7.29
0,5.08,0,7.11
0,6.07,0,8.92
0,5.29,0,7.51
0,5.49,0,4.88
0,5.17,0,4.79
0,6.23,0,7.38
0,4.5,0,5.58
0,5.92,0,7.45
0,4.73,0,7.38
0,5.15,0,7.47
0,5.14,0,6.38
0,5.29,0,6.99
0,5.27,0,6.59
0,5.28,0,7.41
0,5.42,0,5.95
0,6.13,0,7.11
0,6.12,0,7.77
0,5.75,0,7.05
0,4.84,0,6.46
0,4.89,0,6.74
0,6.1,0,6.51
0,5.51,0,7.42
0,5.63,0,6.87
0,5.59,0,6.57
0,5.52,0,5.3
0,6.39,0,6.85
0,4.97,0,4.5
0,5.62,0,6.71
0,5.89,0,6.49
0,5.47,0,5.91
0,4.65,0,5.78
0,5.9,0,8.31
0,5.4,0,8.3
0,5.97,0,8.42
0,5.23,0,6.12
0,5.43,0,8.04
0,5,0,7.76
0,6,0,8.64
0,5.03,0,8.34
0,4.97,0,7.54
0,5.61,0,5.92
0,5.43,0,6.56
0,6.03,0,8.02
0,6.08,0,7.56
0,5.45,0,6.89
0,4.91,0,6.53
0,4.6,0,7.52
0,5.31,0,6.75
0,5.23,0,5.86
0,5.98,0,6.85
0,5.8,0,7.75
0,5.24,0,6.58
0,4.97,0,6.77
0,5.13,0,6.39
0,5.78,0,8.14
0,5.1,0,7.51
0,5.4,0,6.9
0,5.92,0,8.03
0,5.98,0,5.65
0,5.43,0,6.73
0,5.55,0,7.32
0,6.01,0,7.44
0,5.59,0,8.54
0,4.77,0,5.58
0,5.98,0,7.47
0,5.3,0,7.99
0,5.2,0,5.32
0,5.57,0,6.83
0,5.03,0,6.94
0,5.84,0,6.68
0,5.68,0,7.62
0,5.8,0,9.01
0,5.21,0,7.18
0,5.72,0,5.77
0,5.22,0,6.05
0,5.07,0,5.22
0,5.76,0,6.6
0,5.89,0,7.07
0,4.98,0,7.19
0,5.81,0,8.58
0,5.56,0,5.79
0,5.26,0,6.76
0,5.6,0,6.36
0,5.86,0,7.46
0,5.1,0,6.95
0,5.35,0,6.4
0,4.95,0,5.48
0,5.81,0,6.66
0,5.31,0,8.18
0,5.76,0,8.2
0,5,0,6.97
0,6.55,0,7.56
0,6.19,0,7.8
0,5.4,0,7.92
0,5.93,0,5.72
0,5.48,0,6.12
0,5.68,0,6.5
0,4.98,0,6.32
0,5.04,0,6.1
0,5.49,0,7.37
0,5.91,0,7.42
0,5.5,0,6.26
0,5.94,0,6.88
0,5.56,0,6.71
0,6.16,0,8.4
0,5.83,0,8.06
0,6.39,0,7.05
0,6.06,0,7.91
0,5.09,0,8.71
0,5.33,0,6.67
0,5.47,0,8.54
0,6.21,0,6.24
0,5.34,0,7.88
0,4.9,0,5.98
0,4.65,0,6.68
0,6.24,0,7.79
0,6.45,0,7.3
0,5.97,0,8.73
0,6.02,0,8.43
0,6.21,0,7.91
0,5.12,0,6.87
0,5.89,0,7.6
0,5.76,0,5.08
0,5.49,0,6.84
0,4.54,0,6.82
0,4.82,0,6.19
0,6.17,0,7.58
0,5.91,0,6.9
0,5.48,0,5.57
0,6.52,0,6.8
0,5.8,0,4.77
0,5.84,0,7.85
0,5.42,0,7.24
0,5.24,0,5.95
0,6.01,0,6.74
0,5.51,0,8.32
0,6.13,0,6.45
0,5.45,0,7.28
0,6.05,0,8.4
0,5.1,0,5.73
0,5.46,0,7.44
0,5.63,0,7.75
0,6,0,7.61
0,5.12,0,6.23
0,5.41,0,6.38
0,5.75,0,7.13
0,5.86,0,7.07
0,6.35,0,8.25
0,5.79,0,7.04
0,6.14,0,7.49
0,5.89,0,5.67
0,5.79,0,8.51
0,5.21,0,7.58
0,5.29,0,4.85
0,5.1,0,8.24
0,6.37,0,8.39
0,5.37,0,7.43
0,5.72,0,7.17
0,4.98,0,6.59
0,5.65,0,7.54
0,4.83,0,4.96
0,6.08,0,7.93
0,5.07,0,6.61
0,4.67,0,6.15
0,5.65,0,7.73
0,6.01,0,7.62
0,5.55,0,7.3
0,5.49,0,6.85
0,5.42,0,7.37
0,5.61,0,6.26
0,5.34,0,7.19
0,4.85,0,4.87
0,5.27,0,5.88
0,4.65,0,5.05
0,4.63,0,7.48
0,4.74,0,7.23
0,5.68,0,5.77
0,5.28,0,7.15
0,6,0,7.05
0,5.95,0,8.28
0,4.68,0,7.09
0,5.4,0,6.19
0,5.61,0,6.43
0,4.76,0,3.97
0,5.32,0,5.74
0,4.83,0,6.93
0,6.17,0,6.96
0,6,0,6.48
0,6.3,0,7.35
0,5.77,0,8.73
0,5.95,0,7.89
0,5.29,0,5.42
0,5.02,0,6.31
0,5.46,0,6.7
0,4.99,0,7.12
0,5.35,0,6.72
0,5.15,0,6.5
0,5.57,0,6.9
0,5.46,0,6.89
0,5.56,0,6.95
0,5.43,0,6.69
0,5.7,0,6.89
0,4.9,0,7.74
0,5.43,0,7.27
0,5.08,0,7.99
0,4.79,0,5.96
0,5.98,0,7.41
0,5.78,0,6.62
0,5.63,0,6.66
0,5.61,0,6.29
0,4.96,0,7.27
0,5.29,0,4.95
0,5.17,0,5.98
0,5.84,0,6.79
0,5.1,0,6.69
0,4.96,0,5.89
0,6.05,0,6.46
0,5.59,0,7.03
0,6.11,0,7.02
0,5.12,0,7.04
0,4.78,0,6.62
0,5.53,0,7.24
0,5.48,0,7.96
0,5.78,0,6.11
0,5.63,0,6.99
0,5.5,0,7.31
0,6.19,0,7.98
0,5.56,0,7.58
0,6.01,0,8.4
0,5.62,0,6.92
0,5.9,0,7.38
0,4.94,0,6.84
0,5.56,0,6.5
0,5.08,0,8.05
0,5.29,0,7
0,5.26,0,5.9
0,5.25,0,6.8
0,5.72,0,6.02
0,5.58,0,6.46
0,5.19,0,7.51
0,5.33,0,5.61
0,6.05,0,6.82
0,5.06,0,6.84
0,5.44,0,7.1
0,5.73,0,6.85
0,5.64,0,6.7
0,5.6,0,6.89
0,5.58,0,6.69
0,4.88,0,6.56
0,5.18,0,5.81
0,5.9,0,7.89
0,4.93,0,7.05
0,5.08,0,7.99
0,4.65,0,7.06
0,4.85,0,6.36
0,5,0,7.16
0,4.69,0,5.7
0,4.95,0,7.05
0,6.02,0,8.06
0,5.12,0,6.98
0,6.04,0,6.15
0,5,0,4.89
0,5,0,6.67
0,5.15,0,7.23
0,6.34,0,7.15
0,4.21,0,5.46
0,5.63,0,6.93
0,4.55,0,5.91
0,5.14,0,7.25
0,6.15,0,8.53
0,5.3,0,6.03
0,5.22,0,6.55
0,5.82,0,7.97
0,5.77,0,7.06
0,5.24,0,6.99
0,5.03,0,7.7
0,5.29,0,6.81
0,6.21,0,6.85
0,5.73,0,8.37
0,6,0,8.32
0,6.15,0,7.1
0,5.07,0,6.09
0,5.66,0,6.98
0,6.22,0,6.7
0,6.25,0,7.97
0,5.63,0,7.61
0,6.02,0,7.48
0,4.94,0,8.19
0,5.74,0,5.89
0,5.53,0,8.13
0,5.6,0,7.21
0,4.64,0,6.23
0,5.5,0,8.19
0,6.16,0,7.51
0,5.26,0,6.19
0,5.22,0,6.68
0,5.55,0,8.13
0,6.24,0,7.92
1,7.72,0,6.52
1,6.69,0,5.86
1,7.22,0,6.14
1,5.83,0,6
1,6.73,0,5.96
1,5.52,0,6.08
1,6.7,0,6.02
1,6.44,0,6.04
1,4.91,0,5.99
1,4.87,0,6.54
1,5.9,0,5.51
1,6.66,0,6.86
1,8.27,0,6.7
1,6.87,0,6.08
1,5.98,0,5.71
1,6.14,0,6.41
1,6.41,0,5.5
1,7.72,0,5.81
1,5.21,0,5.46
1,8.96,0,8.15
1,6.1,0,5.84
1,8.39,0,6.19
1,7.57,0,6.22
1,5.13,0,5.14
1,9.48,0,6.48
1,7.44,0,5.82
1,5.88,0,6.17
1,5.82,0,5.8
1,8,0,6.69
1,5.89,0,6
1,6.23,0,5.89
1,7.22,0,7
1,5.28,0,5.1
1,6.97,0,5.26
1,5.02,0,6.15
1,6.46,0,6.37
1,6.31,0,5.46
1,7.08,0,5.71
1,6.54,0,6.57
1,5.71,0,5.35
1,6.66,0,5.6
1,5.22,0,5.1
1,5.52,0,5.98
1,8.27,0,5.16
1,5.29,0,5.32
1,7.36,0,5.84
1,8.7,0,6.67
1,6.15,0,5.29
1,7.77,0,6.48
1,5.95,0,5.67
1,7.47,0,5.54
1,8.18,0,6.66
1,7.21,0,5.37
1,7.27,0,5.4
1,7.9,0,4.86
1,7.32,0,6.15
1,5.8,0,6.09
1,6.1,0,5.92
1,6.98,0,5.78
1,7.89,0,7.53
1,5.55,0,5.94
1,4.75,0,4.44
1,6.23,0,5.16
1,6.11,0,7.07
1,5.63,0,6.24
1,4.8,0,6.1
1,5.14,0,6.46
1,6.4,0,6.69
1,6.09,0,6.05
1,7.49,0,6.97
1,8.14,0,5.47
1,5.3,0,5.46
1,6.33,0,6.14
1,7.07,0,5.17
1,5.5,0,5.63
1,6.31,0,6.24
1,7.1,0,6.58
1,5.37,0,6.73
1,6.4,0,5.65
1,7.28,0,5.73
1,7.9,0,5.3
1,6.62,0,6.7
1,7.73,0,7.38
1,6.63,0,6.2
1,5.09,0,5.08
1,7.26,0,5.76
1,7.71,0,6.9
1,4.52,0,5.42
1,5.28,0,5.96
1,6.37,0,5.35
1,8.24,0,6.33
1,8.01,0,5.74
1,7.54,0,5.97
1,6.99,0,6.08
1,7.46,0,5.53
1,4.4,0,5.27
1,6.61,0,6.95
1,6.51,0,6.44
1,6.7,0,6.28
1,6.18,0,6.33
1,5.51,0,6.51
1,3.79,0,5.95
1,9.46,0,6.67
1,5.65,0,6.74
1,5.31,0,5.65
1,6.1,0,6.29
1,7.05,0,6.15
1,5.31,0,5.39
1,7.26,0,6.4
1,8.61,0,6.45
1,4.87,0,5.57
1,5.66,0,5.48
1,8.3,0,5.51
1,7.03,0,6.95
1,6.1,0,6.67
1,6.74,0,5.81
1,6.66,0,6.15
1,7.19,0,6.06
1,8.54,0,6.71
1,6.37,0,6.17
1,5.79,0,7.11
1,6.26,0,5.22
1,5.82,0,4.99
1,3.72,0,5.13
1,6.5,0,5.81
1,7.86,0,5.38
1,8.44,0,7.65
1,6.48,0,5.67
1,6.64,0,5.46
1,4.09,0,6.21
1,6.42,0,5.78
1,8.47,0,7.78
1,7.18,0,5.76
1,5.47,0,6.71
1,7.03,0,6.64
1,6.28,0,4.97
1,5.56,0,4.88
1,6.32,0,6.26
1,5.31,0,6.12
1,6.53,0,6.98
1,5.65,0,5.1
1,7.04,0,6.37
1,6.36,0,6.01
1,6.74,0,6.14
1,6.77,0,6.28
1,6.98,0,5.3
1,6.95,0,6.79
1,5.31,0,5.87
1,7.25,0,7.75
1,4.31,0,6.14
1,8.06,0,6.93
1,6.1,0,5.33
1,7.29,0,6.21
1,4.58,0,4.69
1,7.85,0,6.37
1,6.68,0,6.08
1,6.52,0,5.77
1,8.44,0,6.2
1,5.09,0,4.98
1,6.5,0,6.73
1,6.47,0,5.15
1,6.81,0,6.28
1,8.19,0,6.8
1,6.99,0,5.08
1,5.89,0,5.02
1,5.62,0,5.44
1,6.99,0,5.68
1,7.4,0,6.96
1,5.49,0,6.02
1,5.38,0,5.51
1,5.18,0,6.17
1,5.75,0,5.23
1,7.81,0,6.42
1,6.35,0,5.02
1,5.88,0,6.22
1,7.18,0,5.2
1,7.75,0,7.27
1,5.86,0,6.26
1,7.92,0,5.43
1,4.47,0,6.05
1,7.6,0,6.66
1,7.26,0,6.77
1,6.66,0,6.58
1,5.94,0,6
1,5.09,0,5.51
1,6.13,0,6.3
1,7.36,0,6.78
1,5.86,0,5.95
1,7.49,0,6.09
1,5.99,0,5.5
1,7,0,6.34
1,6.98,0,6.35
1,5.32,0,4.69
1,5.63,0,5.34
1,7.83,0,6.82
1,6.06,0,5.5
1,4.46,0,5.19
1,6.18,0,6.91
1,6.86,0,6.31
1,6.88,0,6.52
1,7.26,0,6.94
1,5.49,0,6.07
1,4.78,0,6.01
1,6.22,0,5.19
1,7.64,0,5.55
1,5.8,0,5.21
1,7.03,0,6.15
1,7.11,0,5.87
1,8.46,0,6.62
1,7.25,0,6.5
1,5.41,0,5.2
1,6.35,0,7.05
1,9.4,0,6.89
1,5.86,0,5.82
1,4.09,0,4.97
1,7.1,0,6.75
1,6.26,0,5.91
1,7.08,0,6.67
1,7.28,0,6.7
1,7.58,0,5.88
1,7,0,6.42
1,5.19,0,5.28
1,6.92,0,5.18
1,6.47,0,5.96
1,5.93,0,5.14
1,7.28,0,6.23
1,6.77,0,6.34
1,6.38,0,4.98
1,7.27,0,6.14
1,6.89,0,6.96
1,4.72,0,5.4
1,4.55,0,5.63
1,4.93,0,4.73
1,7.68,0,6.8
1,5.57,0,5.79
1,6.65,0,5.91
1,7.38,0,6.12
1,5.38,0,6.17
1,7.83,0,6.32
1,7.78,0,7.01
1,5.93,0,5.18
1,6.21,0,6.06
1,6.97,0,6.99
1,5.32,0,6.02
1,4.71,0,5.94
1,5.79,0,5.64
1,7.52,0,6.11
1,7.75,0,5.76
1,5.52,0,4.8
1,5.64,0,4.85
1,6.1,0,6
1,5.04,0,5.62
1,6.32,0,5.8
1,5.16,0,5.54
1,7.18,0,6.62
1,8.98,0,5.77
1,5.62,0,5.05
1,4.36,0,5.37
1,5.56,0,6.29
1,7.59,0,4.84
1,4.43,0,5.44
1,5.72,0,5.21
1,5.83,0,5.19
1,7.68,0,6.51
1,5,0,5.71
1,6.76,0,6.14
1,6.99,0,6.26
1,5.99,0,5.86
1,6.31,0,6.96
1,5.31,0,6.21
1,4.18,0,4.57
1,6.3,0,5.19
1,7.02,0,6.14
1,5.52,0,5.71
1,7.05,0,5.32
1,7.44,0,5.94
1,6.05,0,5.66
1,6.31,0,6.89
1,6.41,0,6.22
1,8.69,0,6.71
1,6.69,0,6.39
1,3.7,0,5.83
1,7.78,0,6.07
1,7.39,0,6.68
1,7.94,0,6.9
1,7.3,0,6.5
1,5.45,0,5.66
1,5.31,0,5.52
1,5.5,0,6.58
1,8.82,0,7.36
1,7.31,0,5.75
1,5.07,0,6.28
1,6.27,0,6.28
1,6.51,0,5.9
1,6.31,0,5.73
1,5.62,0,5.14
1,6.5,0,5.61
1,5.19,0,5.15
1,4.32,0,5.45
1,5.19,0,6.15
1,6.85,0,6.36
1,4.73,0,5.27
1,5.32,0,5.28
1,6.84,0,6.07
1,7.64,0,5.69
1,6.97,0,5.83
1,7.37,0,6.59
1,5.55,0,6.5
1,7.09,0,5.52
1,7.04,0,6.45
1,5.65,0,5.87
1,6.96,0,6.52
1,6.21,0,6.11
1,6.08,0,5.47
1,6.56,0,5.68
1,6.86,0,5.94
1,6.74,0,6.03
1,5.46,0,6.24
1,4.6,0,5.2
1,8.07,0,5.61
1,7.68,0,7.62
1,6.67,0,6.53
1,4.87,0,5.05
1,4.87,0,5.26
1,7.59,0,6.54
1,6.55,0,5.99
1,8.63,0,6.52
1,7.17,0,5.89
1,4.73,0,4.56
1,4.33,0,4.69
1,7.28,0,6.21
1,5.63,0,5.37
1,5.24,0,5.8
1,8.27,0,6.38
1,5.54,0,6.2
1,8.26,0,5.65
1,6.8,0,6.68
1,6.15,0,5.45
1,6.22,0,6.56
1,6.53,0,5.2
1,4.35,0,5.51
1,6.93,0,6.81
1,7.24,0,5.9
1,7.43,0,6.07
1,5.53,0,7.1
1,5.75,0,6.58
1,5.93,0,6.62
1,5.79,0,5.59
1,4.51,0,5.54
1,3.62,0,5.43
